ID Code,Supplier,Fragrance Name,Base,Signal Word,CLP Data,Contains,Warning,Pictogram
FOS25531,Fragrance Oil Studio,Butter Whipped Vanilla Bean,25% NH,Warning,"H412, P273, P501","CINNAMAL, COUMARIN, HELIOTROPINE",Harmful to aquatic life with long lasting effects.,GHS09
FOS25532,Fragrance Oil Studio,By Reedo Bal D'Afrique,25% NH,Warning,"H317, H411, P302+P352, P333+P313, P501","(1S,2R,5S,7R,8R) -8-METHOXY-2,6,6,8TETRAMETHYLTRICYCLO[5.3.1.0^{1,5}] UNDECANE, 3METHYLCYCLOPENTADECENONE, ALPHAISOMETHYL IONONE, DELTADAMASCONE, LIMONENE, LINALYL ACETATE. (ETHYL LINALOOL, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25533,Fragrance Oil Studio,By Reedo Bibliotheque,25% NH,Warning,"H317, H411, P302+P352, P333+P313, P501","(ETHOXYMETHYL)CYCLODODECANE, ACETYL CEDRENE, ALPHA-ISOMETHYL IONONE, DELTA-DAMASCONE, HEXYL CINNAMAL. (TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25534,Fragrance Oil Studio,By Reedo Black Saffron,25% NH,Warning,"H317, H411, P302+P352, P333+P313, P501","(E)-1-(2,6,6TRIMETHYL-1,3CYCLOHEXADIEN-1-YL)-2-BUTEN-1-ONE, 4-(1METHYLETHYL)- CYCLOHEXANEMETHANOL, DIHYDRO PENTAMETHYLINDANONE (DPMI), ETHYL LINALOOL, LIMONENE. (TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25535,Fragrance Oil Studio,By Reedo Blanche,25% NH,Warning,"H317, H411, P302+P352, P333+P313, P501","2-METHYL-3TOLYLPROPIONALDEHYDE, 3-(2H-1,3-BENZODIOXOL-5-YL)-2METHYLPROPANAL, 3- (O&P-ETHYLPHENYL)-2,2DIMETHYLPROPIONALDEHYDE, 3METHYLCYCLOPENTADECENONE, ALPHA-ISOMETHYL IONONE, CYCLAMEN ALDEHYDE, DIHYDRO PENTAMETHYLINDANONE (DPMI), PENTADECALACTONE. (ETHYL LINALOOL)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25536,Fragrance Oil Studio,By Reedo Casablanca,25% NH,Warning,"H317, H411, P302+P352, P333+P313, P501","(1S,2R,5S,7R,8R) -8-METHOXY-2,6,6,8TETRAMETHYLTRICYCLO[5.3.1.0^{1,5}] UNDECANE, (E)-1-(2,6,6-TRIMETHYL-1,3CYCLOHEXADIEN-1-YL) -2-BUTEN-1-ONE, (ETHOXYMETHYL)CYCLODODECANE, 3- (2H1,3-BENZODIOXOL-5-YL)-2-METHYLPROPANAL, COUMARIN, DIHYDRO PENTAMETHYLINDANONE (DPMI). (BENZYL SALICYLATE, ISOEUGENOL, METHYL 2,6,10-TRIMETHYLCYCLODODECA2,5,9-TRIENYL KETONE, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25537,Fragrance Oil Studio,By Reedo Eleventh Hour,25% NH,Warning,"H317, H411, P302+P352, P333+P313, P501","(E)-1-(2,6,6TRIMETHYL-1,3CYCLOHEXADIEN-1-YL)-2-BUTEN-1-ONE, DIHYDRO PENTAMETHYLINDANONE (DPMI), EUGENOL, EUGENYL ACETATE, LIMONENE, LINALOOL, LINALYL ACETATE. (4-TERTBUTYLCYCLOHEXYL ACETATE, CINNAMAL, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25538,Fragrance Oil Studio,By Reedo Flowerhead,25% NH,Warning,"H317, H411, P302+P352, P333+P313, P501","2,2,6TRIMETHYL-aPROPYLCYCLOHEXANEPROPANOL, 3,4,5,6,6PENTAMETHYLHEPT-3-EN-2-ONE (AND ISOMERS), BENZYL CINNAMATE, BENZYL SALICYLATE, CINNAMYL ALCOHOL, CIS-3HEXENYL BENZOATE, ETHYL LINALOOL, TETRAMETHYLTRICYCLOPROPANOL. (TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25539,Fragrance Oil Studio,By Reedo La Tulipe,25% NH,Warning,"H317, H411, P302+P352, P333+P313, P501","3-(2H-1,3BENZODIOXOL-5-YL)-2METHYLPROPANAL, 3METHYLCYCLOPENTADECENONE, CITRONELLOL, CYCLAMEN ALDEHYDE, DIHYDRO PENTAMETHYLINDANONE (DPMI), GERANIOL, GERANYL ACETATE, HELIOTROPINE, LIMONENE, LINALYL ACETATE, NEROL. (LINALOOL, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25540,Fragrance Oil Studio,By Reedo Mixed Emotions,25% NH,Warning,"H317, H411, P302+P352, P333+P313, P501","(E)-1-(2,6,6TRIMETHYL-1,3CYCLOHEXADIEN-1-YL)-2-BUTEN-1-ONE, ALPHAISOMETHYL IONONE, DIHYDRO PENTAMETHYLINDANONE (DPMI), LINALYL ACETATE, TETRAHYDROLINALOOL. (4TERT-BUTYLCYCLOHEXYL ACETATE, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25541,Fragrance Oil Studio,By Reedo No Man's Land,25% NH,Warning,"H317, H411, P302+P352, P333+P313, P501","P-ANISYL ACETATE, PENTADECALACTONE. (TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25542,Fragrance Oil Studio,By Reedo Open Sky,25% NH,Warning,"H317, H411, P302+P352, P333+P313, P501","(1S,5S)-6,6DIMETHYL-2METHYLIDENEBICYCLO[3.1.1]HEPTANE, ALPHAPHELLANDRENE, BULNESIA SARMIENTI OIL, ISOEUGENOL, LINALOOL, LINALYL ACETATE. (4-TERTBUTYLCYCLOHEXYL ACETATE, LIMONENE, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25543,Fragrance Oil Studio,By Reedo Pulp,25% NH,Warning,"H317, H412, P302+P352, P333+P313, P501","(E)-1-(2,6,6-TRIMETHYL-1,3CYCLOHEXADIEN-1-YL)-2-BUTEN-1-ONE, 3-(O&P-ETHYLPHENYL) -2,2DIMETHYLPROPIONALDEHYDE, 3METHYLCYCLOPENTADECENONE, CYCLAMEN ALDEHYDE, DIHYDRO PENTAMETHYLINDANONE (DPMI), GERANIOL, LIMONENE, LINALOOL, LINALYL ACETATE, NEROL. (ETHYL METHYLPHENYLGLYCIDATE, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
FOS25544,Fragrance Oil Studio,By Reedo Slow Dance,25% NH,Warning,"H317, H411, P302+P352, P333+P313, P501","(E)-1-(2,6,6TRIMETHYL-1,3CYCLOHEXADIEN-1-YL)-2-BUTEN-1-ONE, ALPHAISOMETHYL IONONE, CINNAMYL ALCOHOL, COUMARIN. (TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25545,Fragrance Oil Studio,By Reedo Space Rage,25% NH,Warning,"H317, H411, P302+P352, P333+P313, P501","(E)-1-(2,6,6TRIMETHYL-1,3CYCLOHEXADIEN-1-YL)-2-BUTEN-1-ONE, 3-(O&PETHYLPHENYL)-2,2DIMETHYLPROPIONALDEHYDE, DIHYDRO PENTAMETHYLINDANONE (DPMI), ETHYL METHYLPHENYLGLYCIDATE, GERANIOL, LIMONENE, LINALOOL, LINALYL ACETATE. (TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25546,Fragrance Oil Studio,By Reedo Tobacco Mandarin,25% NH,Warning,"H317, H411, P302+P352, P333+P313, P501","2,3-DIHYDRO2,6,6TRIMETHYLBENZALDEHYDE, ALPHA-PINENES, BULNESIA SARMIENTI OIL, HELIOTROPINE, LIMONENE, LINALOOL, NEROLIDOL ISOMERS, PENTADECALACTONE. (TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25547,Fragrance Oil Studio,Byredo Mojave Ghost,25% NH,Warning,"H317, H411, P302+P352, P333+P313, P501","4-TERTBUTYLCYCLOHEXYL ACETATE, ALPHA-ISOMETHYL IONONE. (TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25548,Fragrance Oil Studio,Cafe Oudgasm,25% NH,Warning,"H412, P273, P501","DELTA-DAMASCONE, LIMONENE, LINALOOL, LINALYL ACETATE",Harmful to aquatic life with long lasting effects.,GHS09
FOS25549,Fragrance Oil Studio,Candy Cane,25% NH,Warning,"H412, P273, P501","BENZYL SALICYLATE, BETA-CARYOPHYLLENE, EUCALYPTO L, EUGENOL, ISOMENTHONE, L-MENTHANONE, LIMONENE",Harmful to aquatic life with long lasting effects.,GHS09
FOS25550,Fragrance Oil Studio,Captive,25% NH,Warning,"H412, P273, P501","3-(2H-1,3BENZODIOXOL-5-YL)-2-METHYLPROPANAL, 4-( 1-METHYLETHYL)- CYCLOHEXANEMETHANOL, ACETYLCEDRENE, ALPHAISOMETH YL IONONE, CITRONELLOL, ETHYL LINALOOL, HEXYL CINNAM AL, HYDROXYCITRONELLAL, ISOEUGENOL, LINALOOL, LINALYL ACET ATE, PENTADECALACTONE, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES",Harmful to aquatic life with long lasting effects.,GHS09
FOS25551,Fragrance Oil Studio,Caramelised Pecans,25% NH,Warning,"H317, H412, P302+P352, P333+P313, P501","COUMARIN, HELIOTROPINE. (CINNAMAL)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
FOS25552,Fragrance Oil Studio,Caring Fresh Eucalyptus,25% NH,Warning,"H317, H411, P302+P352, P333+P313, P501","(E)-1-(2,6,6TRIMETHYL-1,3-CYCLOHEXADIEN-1-YL)-2-BUTEN-1-ONE, 2,4DIMETHYL-3-CYCLOHEXENE CARBOXALDEHYDE, 4-TERTBUTYLCYCLOHEXYL ACETATE, COUMARIN, CYCLAMEN ALDEHYDE, DELTA-DAMASCONE, DIHYDROEUGENOL, EUCALYPTOL, EUGENOL, LIMONENE, METHYL OCTINE CARBONATE, METHYLUNDECANAL, TETRAHYDROLINALOOL, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES. (HEXYL SALICYLATE)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25553,Fragrance Oil Studio,Caring Freshness,25% NH,Warning,"H317, H411, P302+P352, P333+P313, P501","(E)-1-(2,6,6TRIMETHYL-1,3-CYCLOHEXADIEN-1-YL)-2-BUTEN-1-ONE, 2,4DIMETHYL-3-CYCLOHEXENE CARBOXALDEHYDE, 4-TERTBUTYLCYCLOHEXYL ACETATE, CYCLAMEN ALDEHYDE, DELTADAMASCONE, DIHYDROEUGENOL, LIMONENE, METHYL OCTINE CARBONATE, METHYLUNDECANAL, TETRAHYDROLINALOOL, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES. (HEXYL SALICYLATE)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25554,Fragrance Oil Studio,Caring Freshness & Golden Honey,25% NH,Warning,"H317, H319, H411, P273, P302+P352, P333+P313, P501","(E)-1-(2,6,6-TRIMETHYL-1,3-CYCLOHEXADIEN-1-YL)-2-BUTEN-1ONE, 2,4-DIMETHYL-3-CYCLOHEXENE CARBOXALDEHYDE, 4TERT-BUTYLCYCLOHEXYL ACETATE, CYCLAMEN ALDEHYDE, DELTA-DAMASCONE, DIHYDROEUGENOL, LIMONENE, METHYL OCTINE CARBONATE, METHYLUNDECANAL, TETRAHYDROLINALOOL, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES. (HEXYL SALICYLATE)",May cause an allergic skin reaction. Causes serious eye irritation. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25555,Fragrance Oil Studio,Carioca Crushing,25% NH,Warning,"H317, H411, P302+P352, P333+P313, P501","(E)-1-(2,6,6TRIMETHYL-1,3-CYCLOHEXADIEN-1-YL)-2-BUTEN-1-ONE, ACETYL CEDRENE, LIMONENE. (TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25556,Fragrance Oil Studio,Cartoon Club,25% NH,Warning,"H317, H412, P302+P352, P333+P313, P501","4-(1-METHYLETHYL)- CYCLOHEXANEMETHANOL, DELTA-DAMASCONE, LIMONENE, METHYL OCTINE CARBONATE. (LINALOOL, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
FOS25557,Fragrance Oil Studio,Cashmere & Cocoa Butter,25% NH,Warning,"H317, H412, P302+P352, P333+P313, P501","2,4-DIMETHYL-3-CYCLOHEXENE CARBOXALDEHYDE, 4-TERT-BUTYLCYCLOHEXYL ACETATE, DELTA-DAMASCONE, GERANIOL, ISOLONGIFOLANONE. (COUMARIN)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
FOS25558,Fragrance Oil Studio,Cashmere Sweater,25% NH,Warning,"H317, H411, P302+P352, P333+P313, P501","(E)-1-(2,6,6TRIMETHYL-1,3-CYCLOHEXADIEN-1-YL)-2-BUTEN-1-ONE, 3-(2H1,3-BENZODIOXOL-5-YL)-2-METHYLPROPANAL, BENZYL SALICYLATE, DELTA-DAMASCONE, GERANIOL, HEXYL CINNAMAL, LINALYL ACETATE. (LIMONENE, LINALOOL, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25559,Fragrance Oil Studio,Cedar & Balsam,25% NH,Warning,"H412, P273, P501","2,4-DIMETHYL-3CYCLOHEXENE CARBOXALDEHYD E, COUMARIN, EUCALYPTOL, LAURALDEHYDE, METHYLUNDECANAL",Harmful to aquatic life with long lasting effects.,GHS09
FOS25560,Fragrance Oil Studio,Cedarwood & Cranberry,25% NH,Warning,"H412, P273, P501","2,4-DIMETHYL-3CYCLOHEXENE CARBOXALDEHYDE, 4-TERTBUTYLCYCLOHEXYL ACETATE, CITRONELLOL, CYCLAMEN ALDEHYDE, ETH YL METHYLPHENYLGLYCIDATE, GERANIOL, HEXYL CINNAMAL, HEXYL SALICYLATE, LIMONENE, LINALOOL, NEROL",Harmful to aquatic life with long lasting effects.,GHS09
FOS25561,Fragrance Oil Studio,Celestial Whisper,25% NH,Warning,"H317, H411, P302+P352, P333+P313, P501","CITRONELLOL, COUMARIN, GERANIOL, GERANYL ACETATE, HELIOTROPINE, HEXYL SALICYLATE, LIMONENE, LINALOOL, LINALYL ACETATE. (TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25562,Fragrance Oil Studio,Cherry & Nordic Cotton,25% NH,Warning,"H412, P273, P501","3,4,5,6,6PENTAMETHYLHEPT-3-EN-2-ONE (AND ISOMERS), 3-(2H-1,3BENZODIOXOL-5-YL)-2-METHYLPROPANAL, 3-(4-ISOBUTYL2METHYLPHENYL)PROPANAL, 3-(O&P-ETHYLPHENYL)-2,2DIMETHYLPROPIONALDEHYDE, 4-(1-METHYLETHYL)- CYCLOHEXANEMETHANOL, 4-TERT-BUTYLCYCLOHEXYL ACETATE, DELTA-DAMASCONE, DIH YDRO PENTAMETHYLINDANONE (DPMI), HOMONOPAL, LAURALDEHYDE, LINA LOOL, METHYLUNDECANAL, TETRAHYDROLINALOOL, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES",Harmful to aquatic life with long lasting effects.,GHS09
FOS25563,Fragrance Oil Studio,Cherry Drops,25% NH,Warning,"H412, P273, P501",ETHYL METHYLPHENYLGLYCIDATE,Harmful to aquatic life with long lasting effects.,GHS09
FOS25564,Fragrance Oil Studio,Cherry Slush,25% NH,Warning,"H412, P273, P501",ETHYL METHYLPHENYLGLYCIDATE,Harmful to aquatic life with long lasting effects.,GHS09
FOS25565,Fragrance Oil Studio,Christmas Cottage Wreath,25% NH,Warning,"H317, H412, P302+P352, P333+P313, P501","4-TERT-BUTYLCYCLOHEXYL ACETATE, BENZYL SALICYLATE, BETA-CARYOPHYLLENE, CITRAL, LIMONENE, LINALOOL, LINALYL ACETATE, METHYL ATRATATE, METHYLUNDECANAL, SCENTENAL. (CINNAMAL, EUGENOL, HEXYL CINNAMAL, ISOEUGENOL)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
FOS25566,Fragrance Oil Studio,Christmas Market,25% NH,,,"CITRAL, DIHYDROEUGENOL, ETHOXYMETHOXYMETHYL-PHENOL, EUCALYPTOL, EUGENOL, ISOEUGENOL, LINALOOL, METHYLCINNAMIC ALDEHYDE, METHYLCYCLOPENTENOLONE, TETRAHYDROLINALOOL.",,
FOS25567,Fragrance Oil Studio,Christmas Tree,25% NH,Warning,"H317, H412, P302+P352, P333+P313, P501","(1S,5S)-6,6-DIMETHYL-2METHYLIDENEBICYCLO[3.1.1]HEPTANE, 2,2,6-TRIMETHYL-aPROPYLCYCLOHEXANEPROPANOL, ALPHA-PINENES, EUCALYPTOL, LIMONENE, METHYL ATRATATE. (4-TERTBUTYLCYCLOHEXYL ACETATE, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
FOS25568,Fragrance Oil Studio,Chunky Knit Cardigan,25% NH,Warning,"H317, H412, P302+P352, P333+P313, P501","(1S,2R,5S,7R,8R)-8-METHOXY2,6,6,8-TETRAMETHYLTRICYCLO[5.3.1.0^{1,5}]UNDECANE, 4-(1METHYLETHYL)-CYCLOHEXANEMETHANOL, ALPHA-ISOMETHYL IONONE, COUMARIN, ETHYL 3-PHENYLGLYCIDATE, ETHYL METHYLPHENYLGLYCIDATE, HEXYL CINNAMAL, LIMONENE. (LINALOOL)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
FOS25569,Fragrance Oil Studio,Cielo Azul,25% NH,Warning,"H317, H411, P302+P352, P333+P313, P501","(1S,2R,5S,7R,8R) -8-METHOXY-2,6,6,8-TETRAMETHYLTRICYCLO[5.3.1.0^{1,5}] UNDECANE, ALPHA-ISOMETHYL IONONE, HEXYL SALICYLATE, LAURALDEHYDE, LINALYL ACETATE. (3-(O&PETHYLPHENYL)-2,2-DIMETHYLPROPIONALDEHYDE, 4-TERTBUTYLCYCLOHEXYL ACETATE, HEXYL CINNAMAL, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25570,Fragrance Oil Studio,Ciffy Lavender & Blue Fir,25% NH,Warning,"H317, H412, P302+P352, P333+P313, P501","EUCALYPTOL, GERANYL ACETATE, NERYL ACETATE. (LINALOOL, LINALYL ACETATE)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
FOS25571,Fragrance Oil Studio,Ciffy Orange & Lemongrass,25% NH,Warning,"H317, H412, P302+P352, P333+P313, P501","CINNAMAL, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES. (CITRAL, LINALOOL, LINALYL ACETATE, TETRAHYDROLINALOOL)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
FOS25572,Fragrance Oil Studio,Cinnawood,25% NH,Warning,"H317, H411, P302+P352, P333+P313, P501","(1S,2R,5S,7R,8R) -8-METHOXY-2,6,6,8TETRAMETHYLTRICYCLO[5.3.1.0^{1,5}] UNDECANE, 3-(2H-1,3-BENZODIOXOL-5YL)-2METHYLPROPANAL, ETHYL LINALOOL, LIMONENE, LINALYL ACETATE, PENTADECALACTONE, REACTION MASS OF BENZENEPROPANAL, 4-ETHYL-_,_DIMETHYLAND 3-(2ETHYLPHENYL)-2,2-DIMETHYLPROPANAL, TETRAMETHYLTRICYCLOPROPANOL. (ACETYL CEDRENE, CINNAMAL, LINALOOL, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25573,Fragrance Oil Studio,Cinq,25% NH,Warning,"H317, H412, P302+P352, P333+P313, P501","3METHYLCYCLOPENTADECENONE, BENZYL SALICYLATE, CINNAMYL ALCOHOL, CITRONELLOL, EUGENOL, GERANIOL, HEXYL CINNAMAL, HYDROXYCITRONELLAL, LIMONENE, LINALYL ACETATE. (ALPHA-ISOMETHYL IONONE, COUMARIN, ISOEUGENOL, LINALOOL)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
FOS25574,Fragrance Oil Studio,Citronella,25% NH,Warning,"H317, H319, H412, P273, P302+P352, P333+P313, P501","ALPHA-PINENES, EUCALYPTOL, GERANIOL, LIMONENE, TERPINOLENE. (CITRONELLAL, CITRONELLOL)",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
FOS25575,Fragrance Oil Studio,Citronella & Eucalyptus,25% NH,Warning,"H315, H317, H319, H412, P273, P302+P352, P333+P313, P501","(1S,5S)-6,6-DIMETHYL-2-METHYLIDENEBICYCLO[3.1.1]HEPTANE, 2,4-DIMETHYL-3-CYCLOHEXENE CARBOXALDEHYDE, EUCALYPTOL, GERANIOL, HEXYL CINNAMAL, NEROL. (CITRAL, CITRONELLOL, LINALOOL)",Causes skin irritation. May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
FOS25576,Fragrance Oil Studio,Citronella & Ginger,25% NH,Warning,"H317, H412, P302+P352, P333+P313, P501","(1S,2R,5S,7R,8R)-8-METHOXY2,6,6,8-TETRAMETHYLTRICYCLO[5.3.1.0^{1,5}]UNDECANE, CITRONELLOL, DELTA-DAMASCONE, GERANIOL, GERANYL ACETATE, LIMONENE, LINALYL ACETATE, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, TRANS-ANETHOLE. (4TERT-BUTYLCYCLOHEXYL ACETATE, CINNAMAL, HEXYL CINNAMAL, LINALOOL)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
FOS25577,Fragrance Oil Studio,Citronella & Green Tea,25% NH,Warning,"H317, H412, P302+P352, P333+P313, P501","CITRAL, DELTA-DAMASCONE, EUGENOL, GERANIAL, GERANIOL, ISOEUGENOL, LIMONENE, LINALOOL, LINALYL ACETATE, NERAL. (2,4-DIMETHYL-3-CYCLOHEXENE CARBOXALDEHYDE, ETHYL METHYLPHENYLGLYCIDATE, NEROL)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
FOS25578,Fragrance Oil Studio,Citronella & Rose,25% NH,Warning,"H317, H412, P302+P352, P333+P313, P501","2,4-DIMETHYL-3-CYCLOHEXENE CARBOXALDEHYDE, CYCLAMEN ALDEHYDE, LINALYL ACETATE. (LIMONENE, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
FOS25579,Fragrance Oil Studio,Citronella Berry Cocktail,25% NH,Warning,"H317, H319, H412, P273, P302+P352, P333+P313, P501","3-(O&PETHYLPHENYL)-2,2-DIMETHYLPROPIONALDEHYDE, ALPHAISOMETHYL IONONE, BENZYL SALICYLATE, BETA-PINENES, CITRAL, CITRONELLOL, GERANIOL, GERANYL ACETATE, HELIOTROPINE, NEROL. (LIMONENE, TETRAHYDROLINALOOL, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
FOS25580,Fragrance Oil Studio,Citrus Breeze,25% NH,Warning,"H315, H317, H319, H412, P273, P302+P352, P333+P313, P501","(ETHOXYMETHYL)CYCLODODECANE, 3-(2H-1,3-BENZODIOXOL5-YL)-2-METHYLPROPANAL, ACETYLCEDRENE, ALPHAISOMETHYL IONONE, BETA-PINENES, CARVONE, GERANIAL, ISOEUGENOL, LINALOOL. (CITRAL, HEXYL CINNAMAL, LIMONENE, LINALYL ACETATE)",Causes skin irritation. May cause an allergic skin reaction. Causes serious eye irritation. Harmful to aquatic life with long lasting effects.,GHS07
FOS25581,Fragrance Oil Studio,Classified,25% NH,Warning,"H411, P273, P501","ALPHA-ISOMETHYL IONONE, BENZ YL SALICYLATE, COUMARIN, HELIOTROPINE, METHYL ATRATA TE, TETRAHYDROLINALOOL, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES, TETRAMETHYLTRICYCLOPROPANOL",Toxic to aquatic life with long lasting effects.,GHS09
FOS25582,Fragrance Oil Studio,Clean Queen,25% NH,Warning,"H317, H412, P302+P352, P333+P313, P501","(E)-1-(2,6,6-TRIMETHYL-1,3CYCLOHEXADIEN-1-YL)-2-BUTEN-1-ONE, BENZYL SALICYLATE, CINNAMYL ALCOHOL, CITRONELLOL, DELTA-DAMASCONE, HEXYL SALICYLATE, LIMONENE, LINALYL ACETATE, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES. (LINALOOL)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
FOS25583,Fragrance Oil Studio,Cocograss,25% NH,Warning,"H317, H412, P302+P352, P333+P313, P501","ALLYL CYCLOHEXYLPROPIONATE, ALPHA-PINENES, COUMARIN, GERANIOL, HEXYL CINNAMAL, LINALOOL, NEROL. ((1S,5S)-6,6DIMETHYL-2-METHYLIDENEBICYCLO[3.1.1]HEPTANE, CITRAL, LIMONENE)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
FOS25584,Fragrance Oil Studio,Coconut & Lemongrass,25% NH,Warning,"H317, H412, P302+P352, P333+P313, P501","ACETYLCEDRENE, ALLYL CYCLOHEXYLPROPIONATE, CITRAL, COUMARIN, GERANIOL, HELIOTROPINE, LINALOOL, LINALYL ACETATE, TETRAHYDROLINALOOL. (LIMONENE)",May cause an allergic skin reaction. Harmful to aquatic life with long lasting effects.,GHS07
FOS25585,Fragrance Oil Studio,Coconut Creme,25% NH,Warning,"H317, H411, P302+P352, P333+P313, P501","COUMARIN, HELIOTROPINE. (4-TERTBUTYLCYCLOHEXYL ACETATE, TETRAMETHYL ACETYLOCTAHYDRONAPHTHALENES)",May cause an allergic skin reaction. Toxic to aquatic life with long lasting effects.,"GHS07, GHS09"
FOS25586,Fragrance Oil Studio,Coffee Roasted Chestnuts,25% NH,,,"CINNAMAL, EUGENOL, HELIOTROPINE.",,
